price,sqft_living,grade,yr_built,zipcode
2.0,3910,9,2000,98038
3.0,3010,8,2010,98052
1.0,1370,7,1972,98034
1.0,2080,8,1979,98034
1.0,2250,7,2006,98059
1.0,2120,7,1942,98133
1.0,2220,7,2003,98118
2.0,1440,8,1987,98029
0.0,910,7,1969,98001
2.0,1270,7,1921,98117
1.0,2480,9,1999,98031
3.0,2630,9,1900,98103
3.0,2410,9,1985,98006
3.0,2930,9,1964,98004
2.0,1570,8,1988,98074
0.0,1900,7,1956,98055
0.0,2590,8,1978,98055
3.0,3810,9,2007,98074
2.0,2290,9,2001,98006
2.0,1220,8,1946,98033
0.0,1100,7,1968,98092
1.0,2810,8,2003,98092
0.0,890,6,1957,98178
0.0,1280,7,1963,98031
0.0,2320,8,1990,98003
0.0,1720,8,1983,98023
0.0,1530,7,1967,98058
0.0,1580,7,1979,98022
2.0,1360,6,1945,98010
3.0,2680,8,1902,98039
2.0,1640,8,1994,98029
3.0,2520,8,1944,98126
2.0,1400,9,2005,98034
2.0,2300,9,1984,98074
0.0,1900,7,1959,98178
2.0,2000,8,1978,98006
0.0,900,6,1948,98118
3.0,2980,9,2000,98006
1.0,1850,7,1963,98059
2.0,1570,7,1920,98102
0.0,670,6,1948,98118
3.0,2660,7,1955,98005
1.0,2110,8,1989,98042
3.0,1970,8,1980,98075
3.0,1210,7,1910,98103
3.0,2670,9,1996,98074
3.0,3000,10,1983,98077
2.0,2200,8,2002,98074
2.0,1540,8,1984,98074
3.0,2080,8,1960,98005
3.0,1780,8,1967,98040
3.0,1960,8,1911,98119
0.0,1690,7,1961,98032
1.0,2080,7,1981,98070
3.0,2070,8,1966,98136
1.0,760,4,1931,98059
3.0,4020,11,2000,98059
3.0,3620,8,1965,98005
2.0,2330,7,1961,98125
3.0,1460,7,1956,98040
3.0,2250,8,1951,98109
3.0,2850,7,1994,98033
3.0,2640,8,1925,98115
0.0,1310,7,1962,98001
1.0,2720,9,1989,98023
3.0,3430,11,2001,98059
1.0,1990,7,1977,98072
0.0,1170,7,1984,98001
0.0,1390,8,1985,98022
0.0,1540,7,1973,98001
0.0,760,6,1920,98118
0.0,1280,6,1950,98168
2.0,2990,8,2004,98075
1.0,1770,7,1998,98031
3.0,3830,10,2005,98075
2.0,2870,9,2008,98055
0.0,1520,6,1953,98133
0.0,660,5,1952,98056
1.0,1800,7,1942,98126
3.0,3570,9,1998,98024
3.0,3050,8,1931,98112
2.0,820,7,1924,98103
2.0,3610,8,1998,98053
1.0,1490,7,1912,98144
2.0,1560,7,1936,98108
3.0,1660,7,1956,98033
2.0,1180,6,1928,98117
0.0,960,5,1900,98010
1.0,1630,7,1988,98034
2.0,2260,8,1982,98072
0.0,1520,7,1959,98056
3.0,3050,8,1956,98040
2.0,1000,8,1945,98105
1.0,2650,8,1993,98042
1.0,1750,8,1963,98155
1.0,1770,8,1966,98177
2.0,1770,8,1966,98177
0.0,770,6,1948,98155
3.0,3370,8,2014,98177
1.0,2130,7,1946,98155
0.0,1050,7,1958,98031
1.0,2803,8,1963,98003
1.0,2080,8,1982,98052
2.0,2080,8,1982,98052
2.0,2120,7,1951,98117
1.0,2550,9,1989,98023
3.0,1290,7,1966,98033
0.0,1790,7,1915,98106
3.0,2720,8,1993,98115
2.0,1040,7,1912,98107
0.0,840,6,1969,98042
0.0,1650,7,1959,98188
1.0,2080,8,1976,98034
1.0,1540,8,2014,98029
3.0,3880,10,2006,98075
2.0,1860,8,1995,98029
0.0,1280,7,1975,98003
2.0,3200,8,1965,98027
1.0,2200,8,1990,98058
2.0,1570,7,1940,98115
2.0,2074,8,1997,98034
2.0,2450,9,1994,98053
3.0,2520,9,1980,98074
0.0,2190,7,1963,98055
1.0,2190,7,1963,98055
0.0,2320,7,1976,98019
0.0,1370,7,1994,98042
0.0,1730,6,1944,98032
1.0,1640,7,1967,98125
1.0,1300,6,1971,98045
1.0,1560,7,1969,98125
2.0,1120,6,1921,98105
3.0,2670,9,1985,98072
2.0,3810,8,1967,98058
1.0,1440,7,1979,98034
0.0,1200,5,1968,98042
2.0,1520,7,1969,98034
0.0,2500,8,1979,98023
1.0,2010,8,1975,98042
0.0,1210,7,1943,98178
0.0,1100,6,1943,98070
1.0,1050,6,1950,98199
0.0,2120,7,1961,98188
0.0,1240,6,1952,98125
3.0,3460,10,2004,98103
1.0,1270,7,1953,98117
3.0,2980,10,1935,98199
2.0,1250,7,1926,98117
2.0,1740,8,1965,98007
0.0,1730,7,1959,98032
1.0,1240,7,1988,98053
2.0,1670,7,1930,98033
1.0,2140,8,1992,98038
1.0,2530,7,1992,98188
0.0,960,6,1948,98058
3.0,4130,11,2001,98059
1.0,1710,8,1983,98155
1.0,1490,7,1963,98052
3.0,4750,11,1988,98052
3.0,3400,11,1988,98052
2.0,2210,8,1994,98052
1.0,1650,8,1979,98133
2.0,1260,7,1944,98107
1.0,1960,7,1963,98177
1.0,1800,8,1995,98055
2.0,1940,7,1964,98004
3.0,2820,9,2001,98075
0.0,2820,8,1966,98023
0.0,720,5,1915,98002
1.0,1640,7,1969,98034
1.0,1560,7,1923,98115
0.0,1560,6,1913,98118
2.0,1910,7,1956,98028
2.0,1570,7,1908,98105
0.0,2038,8,2011,98092
0.0,1720,7,1978,98023
2.0,1670,7,1925,98107
3.0,2830,9,1998,98075
2.0,1690,7,1958,98008
1.0,1620,7,1924,98146
2.0,2360,9,1989,98077
0.0,1480,7,1960,98028
3.0,2700,9,2004,98029
0.0,1780,7,1960,98198
0.0,1430,6,1958,98058
2.0,2160,8,1925,98119
0.0,1800,8,1979,98011
2.0,1930,8,2006,98053
2.0,1960,8,1976,98072
0.0,1920,8,1992,98038
1.0,1470,6,1949,98155
1.0,2980,7,1940,98155
2.0,2980,7,1940,98155
2.0,2360,8,1981,98024
2.0,1790,7,1974,98077
2.0,2130,8,1976,98155
1.0,2030,8,2003,98058
2.0,1790,8,1972,98008
1.0,2260,8,1990,98092
3.0,2350,7,1914,98103
1.0,1690,8,2014,98029
0.0,1320,7,1913,98108
2.0,2690,9,1998,98014
1.0,2810,7,1958,98198
1.0,2280,8,1994,98038
1.0,2870,8,1979,98058
3.0,3030,10,1992,98077
3.0,2940,9,2004,98029
0.0,1190,6,1929,98118
0.0,1800,7,2001,98108
0.0,1580,8,1993,98038
1.0,1730,8,1996,98029
2.0,1910,7,1957,98008
1.0,1000,6,1906,98117
0.0,2520,7,1987,98031
1.0,1420,7,1947,98125
3.0,3080,9,2003,98075
0.0,1060,7,1956,98022
2.0,2160,8,1983,98028
3.0,4060,10,2005,98033
0.0,1940,7,1979,98133
2.0,2250,8,1991,98034
1.0,1620,6,1921,98034
0.0,920,6,1900,98108
0.0,1370,7,1995,98032
0.0,920,6,1969,98042
0.0,1360,7,1963,98030
0.0,1630,7,1943,98188
2.0,3610,8,1970,98011
1.0,3010,9,2005,98038
3.0,2320,8,1957,98199
3.0,3290,7,2004,98052
0.0,2040,8,1998,98092
1.0,1920,8,1978,98023
2.0,2120,8,1988,98011
2.0,2170,9,2003,98029
1.0,1330,7,1984,98074
0.0,1580,6,1942,98146
2.0,3580,10,1989,98023
3.0,2580,9,1905,98102
2.0,1930,8,1941,98125
2.0,2120,7,2004,98053
1.0,1990,8,1987,98010
1.0,1310,7,1967,98011
1.0,2670,10,1988,98042
1.0,1910,7,1972,98038
0.0,1530,6,1976,98014
3.0,2920,9,1908,98122
0.0,1010,7,1955,98155
3.0,2450,9,1987,98006
1.0,1820,7,1999,98019
1.0,2090,7,1983,98056
0.0,2200,7,1973,98027
0.0,2250,8,1986,98198
2.0,1450,8,2000,98115
2.0,2280,8,1987,98028
1.0,2720,8,1999,98055
2.0,2250,8,1976,98034
0.0,1090,7,1940,98118
0.0,1970,7,1967,98003
1.0,2780,7,1985,98059
3.0,2290,8,1960,98008
2.0,2330,7,1983,98072
2.0,4060,10,2007,98188
0.0,1470,8,1967,98032
0.0,1620,6,1926,98125
3.0,3220,9,2006,98052
3.0,3270,9,1993,98027
1.0,2160,8,1971,98028
1.0,1150,7,1922,98118
3.0,2240,8,1962,98115
0.0,1280,6,1983,98002
0.0,840,6,1970,98042
3.0,1680,8,1959,98005
3.0,2330,7,1972,98052
3.0,3030,10,1998,98053
2.0,2880,7,1980,98144
3.0,2910,7,1939,98125
3.0,3090,10,1988,98053
3.0,2720,8,1985,98072
0.0,1310,7,1965,98034
2.0,1790,8,1959,98117
2.0,2830,9,1989,98072
3.0,3150,9,2005,98052
3.0,3930,9,2014,98033
3.0,2840,8,1961,98118
2.0,2480,7,1919,98122
1.0,1930,7,1961,98155
1.0,1260,6,1944,98125
1.0,670,6,1968,98024
3.0,3930,10,1974,98040
3.0,3160,10,1999,98075
2.0,1770,8,1962,98166
3.0,2240,8,1963,98027
0.0,990,7,1960,98198
1.0,1580,7,1998,98038
0.0,1560,7,1994,98108
3.0,2640,8,1922,98126
0.0,2120,6,1924,98103
0.0,1200,6,1948,98155
3.0,5040,10,1976,98006
0.0,1460,5,1942,98056
3.0,4890,13,2004,98059
0.0,1580,7,1954,98056
2.0,2100,8,1977,98077
3.0,2060,8,1966,98033
3.0,1690,8,1928,98116
3.0,3370,8,1977,98058
3.0,2330,9,2006,98029
0.0,1820,7,1980,98031
2.0,1890,8,1968,98006
3.0,3820,10,1994,98072
2.0,2770,9,1991,98022
3.0,3020,10,1990,98033
1.0,1170,7,1962,98155
1.0,1270,7,1955,98011
2.0,1950,8,1992,98029
1.0,2230,7,1977,98092
2.0,2220,7,1922,98166
0.0,2060,7,1977,98002
2.0,1100,7,1917,98116
1.0,1140,7,1970,98072
3.0,1980,9,1952,98008
1.0,2480,7,2004,98178
1.0,1050,7,1951,98155
0.0,1260,6,1947,98133
0.0,1680,6,1948,98198
1.0,1360,7,1949,98155
3.0,2450,9,1980,98007
1.0,2260,8,1999,98038
0.0,1060,5,1908,98002
3.0,3720,10,1984,98053
3.0,1610,7,1962,98033
2.0,3350,8,1990,98011
0.0,790,7,1951,98198
3.0,1660,7,1940,98112
0.0,1420,7,1963,98058
1.0,2050,8,1977,98027
0.0,1250,7,1987,98055
3.0,1700,7,1953,98004
3.0,2660,10,1994,98006
0.0,1350,6,1914,98118
0.0,1810,7,1967,98058
0.0,2210,8,1988,98003
1.0,2120,7,1973,98092
3.0,2470,8,1988,98052
1.0,2700,9,1998,98058
2.0,1760,7,1930,98103
0.0,1930,6,1941,98146
1.0,1680,6,1911,98118
1.0,1390,6,1946,98166
2.0,2240,8,1979,98034
1.0,1980,7,1962,98058
3.0,1830,8,1903,98122
3.0,980,6,1942,98033
3.0,3550,8,1925,98144
1.0,1660,7,1918,98118
2.0,2490,8,1976,98008
2.0,2329,9,1995,98011
2.0,1790,8,1984,98006
3.0,2830,8,1915,98118
1.0,1160,7,1968,98077
0.0,1000,7,1955,98003
2.0,2540,8,1976,98042
2.0,1750,8,1978,98010
1.0,2890,8,2000,98188
1.0,1870,7,1954,98106
2.0,2200,8,1986,98011
0.0,1300,7,1952,98146
3.0,3410,10,1974,98005
0.0,1160,7,1953,98125
3.0,2100,8,1916,98117
0.0,1490,7,1994,98038
2.0,3280,7,1979,98077
0.0,1450,8,1978,98023
1.0,1930,7,1961,98133
0.0,1660,7,1978,98045
1.0,1260,7,1968,98072
0.0,1170,6,1980,98019
3.0,3350,9,1979,98006
1.0,1420,7,2004,98133
0.0,2170,7,1978,98001
1.0,1800,6,1950,98133
2.0,2000,8,1990,98029
2.0,1660,7,1941,98116
2.0,1540,7,1946,98117
0.0,1160,7,2006,98155
3.0,1700,7,1907,98118
2.0,1580,8,1970,98125
1.0,2080,8,2010,98118
0.0,1030,6,1947,98146
2.0,1770,7,1963,98008
1.0,1540,7,1961,98011
1.0,2650,9,2000,98038
1.0,2690,8,1998,98022
2.0,2210,9,1999,98075
1.0,2390,7,2003,98056
3.0,2580,8,1964,98007
1.0,2160,7,2003,98056
2.0,2230,8,1969,98052
2.0,2000,7,1925,98144
0.0,1280,6,1916,98022
2.0,2810,8,1978,98052
2.0,1680,8,1974,98008
2.0,2150,8,1995,98033
3.0,2820,9,2004,98029
1.0,1750,7,1987,98034
2.0,1060,7,1914,98103
2.0,2430,7,1967,98072
0.0,2660,8,1986,98023
2.0,1670,9,2007,98029
1.0,1380,7,1968,98075
3.0,4160,11,1991,98053
0.0,1790,8,1992,98031
0.0,1940,7,1989,98030
0.0,1390,7,1996,98058
2.0,2200,8,1961,98155
2.0,1264,8,2003,98105
0.0,1095,7,1901,98122
1.0,850,6,1916,98136
2.0,1760,7,1948,98105
0.0,690,5,1917,98002
1.0,1400,7,1961,98133
1.0,1810,7,1998,98118
0.0,1310,7,1942,98144
0.0,1400,7,1968,98003
0.0,2350,7,1964,98030
0.0,1150,7,1968,98042
0.0,1710,7,1961,98032
2.0,1660,7,1968,98034
2.0,1950,7,1967,98034
1.0,1780,7,1967,98077
2.0,2450,8,2004,98028
1.0,2060,7,1927,98003
1.0,1540,7,1966,98059
0.0,1650,7,1998,98014
1.0,1160,7,1960,98125
1.0,1440,7,1985,98072
2.0,2150,8,1966,98155
0.0,1060,6,1950,98155
3.0,2620,9,1949,98039
3.0,1630,7,1955,98004
0.0,1840,7,1985,98030
2.0,820,5,1949,98125
2.0,820,5,1949,98125
2.0,2010,8,1998,98034
2.0,1990,8,1991,98029
1.0,2990,8,2003,98003
2.0,2540,9,1999,98034
1.0,1640,7,1963,98148
1.0,2500,9,1979,98003
3.0,4020,11,2001,98004
0.0,1500,6,1943,98166
0.0,1594,7,1975,98002
1.0,2130,7,1930,98055
0.0,1130,7,1961,98059
0.0,1690,7,1997,98022
2.0,1440,7,1946,98117
3.0,3270,10,2001,98074
3.0,4350,9,2006,98027
2.0,1610,7,1982,98033
1.0,950,7,1968,98034
0.0,1010,6,1948,98155
2.0,1420,7,1980,98027
0.0,1200,7,1965,98042
3.0,2020,7,1963,98040
1.0,3390,7,2003,98056
3.0,1700,8,1914,98119
3.0,3410,9,1912,98119
1.0,2030,8,1976,98011
3.0,2860,7,1946,98115
1.0,1690,7,1984,98144
0.0,760,5,1930,98055
2.0,1780,7,1976,98011
2.0,1550,8,1918,98126
3.0,4090,10,2005,98075
0.0,880,7,1955,98178
0.0,1320,7,1995,98030
0.0,950,6,1910,98144
1.0,1390,7,1985,98056
1.0,1900,8,1963,98166
1.0,1392,7,1978,98070
3.0,3340,10,1999,98065
2.0,2750,9,1981,98198
1.0,1400,5,1920,98027
2.0,2220,8,1982,98074
1.0,1210,7,1922,98126
1.0,2390,7,1959,98155
2.0,1870,7,1960,98007
1.0,940,7,1925,98126
0.0,1120,5,1939,98055
2.0,1250,8,2005,98103
0.0,1060,7,1955,98003
2.0,2410,7,1978,98011
1.0,2844,8,2013,98092
2.0,2200,7,1979,98077
3.0,3460,10,2012,98056
3.0,1580,8,1921,98103
2.0,1520,7,1951,98115
2.0,2260,9,1994,98058
1.0,1800,7,1923,98115
3.0,2650,10,1987,98074
1.0,1000,7,1985,98052
0.0,2300,6,1962,98003
1.0,1080,6,1916,98133
0.0,902,7,1965,98198
1.0,730,7,1946,98115
3.0,2600,8,1965,98033
1.0,1570,7,1956,98007
3.0,2876,9,1973,98040
3.0,2290,8,1976,98006
2.0,1470,8,2005,98033
2.0,2620,8,1992,98146
3.0,2680,8,1963,98004
0.0,2020,8,1995,98003
3.0,2100,7,1945,98116
2.0,1510,8,1962,98008
3.0,2850,10,1978,98008
3.0,4280,11,1999,98006
1.0,3238,8,1979,98198
3.0,2740,10,1913,98112
3.0,2020,7,1954,98136
2.0,1520,7,2000,98107
1.0,3860,8,1955,98001
0.0,1600,7,1979,98045
1.0,2090,8,1989,98058
3.0,4020,9,2010,98004
3.0,2910,9,1988,98006
1.0,900,7,1970,98072
2.0,1720,8,1981,98033
2.0,3030,8,1961,98133
3.0,3030,9,2003,98004
3.0,2190,7,1962,98033
0.0,1680,8,1987,98023
1.0,1210,7,1954,98006
1.0,1120,7,1955,98007
2.0,3180,8,2004,98019
0.0,920,7,1970,98032
0.0,700,6,1953,98155
0.0,2540,8,1991,98023
3.0,2100,8,1912,98103
3.0,1540,7,1949,98125
0.0,1420,7,1990,98010
0.0,1450,7,1966,98058
0.0,1550,6,1945,98106
1.0,1920,8,1984,98074
2.0,1920,8,1984,98074
3.0,2510,8,2002,98075
2.0,1660,8,2003,98053
3.0,3990,9,2004,98053
3.0,2350,8,1939,98112
0.0,1350,7,1968,98030
1.0,2980,7,1968,98030
3.0,6390,10,1940,98112
1.0,1590,7,1966,98034
0.0,1400,6,1942,98168
2.0,1880,8,1987,98024
3.0,3500,10,1987,98008
1.0,1370,8,1986,98034
1.0,2810,8,2001,98022
1.0,2220,8,1990,98031
1.0,2110,8,1989,98042
0.0,1720,7,1974,98042
2.0,1780,8,1976,98052
0.0,1410,7,1985,98038
2.0,2110,7,1965,98126
3.0,2700,10,1992,98006
3.0,2610,8,1963,98075
1.0,1660,7,1981,98034
3.0,4570,11,2002,98075
2.0,3760,10,1979,98092
0.0,1610,8,2006,98055
0.0,1740,7,1992,98198
2.0,3530,7,1999,98019
0.0,840,6,1959,98023
0.0,840,6,1959,98023
0.0,1470,7,1945,98168
1.0,2470,6,1948,98106
3.0,2220,8,1950,98125
2.0,1720,7,1924,98144
3.0,2700,8,1994,98033
0.0,950,5,1932,98028
2.0,1790,8,1989,98074
2.0,1610,8,2000,98115
2.0,2290,8,2001,98146
1.0,2170,7,1980,98022
3.0,2100,9,2008,98004
2.0,2320,8,1974,98075
1.0,1120,6,1954,98155
0.0,1530,7,1991,98038
3.0,3490,9,1960,98105
1.0,1180,7,1960,98155
2.0,2050,7,1912,98103
3.0,2360,9,1997,98040
1.0,2570,8,1992,98038
1.0,1270,7,1909,98144
0.0,1250,7,1967,98030
0.0,2510,8,1978,98023
3.0,2690,9,1909,98119
1.0,2900,8,2001,98001
3.0,3830,11,1981,98155
2.0,1280,7,1923,98105
3.0,4350,10,2007,98027
2.0,1370,7,1921,98136
1.0,1230,8,2012,98144
3.0,2440,9,1987,98053
3.0,4410,12,1996,98006
0.0,910,6,1936,98125
1.0,910,6,1936,98125
1.0,2150,8,1988,98074
2.0,2150,8,1988,98074
3.0,3190,8,1956,98178
0.0,2130,7,2004,98001
3.0,2740,9,1989,98029
3.0,3150,9,2001,98075
2.0,1450,8,2005,98107
3.0,2400,8,1911,98103
1.0,2280,7,1963,98198
2.0,2310,8,1984,98072
2.0,2460,9,1989,98074
3.0,4200,12,1996,98040
1.0,1620,7,1909,98108
3.0,2170,8,1960,98040
2.0,2880,8,1970,98133
3.0,3280,11,1985,98074
0.0,2900,7,1969,98072
3.0,2160,9,2014,98103
2.0,2250,7,1924,98115
0.0,1340,5,1903,98055
1.0,1390,7,1941,98177
0.0,1600,7,1972,98022
2.0,2050,8,1987,98074
2.0,2570,7,1968,98024
2.0,2660,9,1991,98011
0.0,1540,7,1972,98059
3.0,2640,7,1906,98112
1.0,1210,8,2014,98029
3.0,3760,11,1987,98052
2.0,1350,8,2004,98053
0.0,2600,8,1969,98023
1.0,3900,6,1967,98024
2.0,1340,8,1950,98177
3.0,1760,7,1953,98004
3.0,1840,7,1951,98117
3.0,2980,9,1989,98053
3.0,1730,8,1996,98103
1.0,1650,8,1968,98058
3.0,3370,9,1988,98075
1.0,2200,9,1985,98092
3.0,2180,7,1926,98117
1.0,1490,7,1974,98008
2.0,1530,8,2007,98119
1.0,1180,7,1964,98034
2.0,2080,9,1996,98059
1.0,3200,8,1970,98031
0.0,1880,7,1993,98023
2.0,2510,7,2001,98053
0.0,1060,6,1969,98042
1.0,2130,8,1989,98042
1.0,1320,7,1968,98034
0.0,1040,6,1951,98178
2.0,1150,7,1917,98103
3.0,2120,7,1926,98117
3.0,2130,7,1925,98107
2.0,2340,8,1989,98074
1.0,2250,7,1963,98042
2.0,1890,7,1974,98117
0.0,1140,6,1942,98155
3.0,2780,9,2000,98126
1.0,2390,8,1997,98030
2.0,2390,8,1975,98052
3.0,2680,9,1950,98038
1.0,1560,8,2008,98122
0.0,1130,6,1952,98168
2.0,1120,7,1971,98008
1.0,2050,8,1965,98198
0.0,2600,8,1969,98092
0.0,1050,7,2006,98106
3.0,2600,10,1970,98122
2.0,2811,9,2009,98038
3.0,4060,11,2000,98040
3.0,2260,7,1941,98144
3.0,4430,10,1990,98053
0.0,600,3,1950,98045
3.0,2430,9,1978,98006
3.0,3420,10,1987,98006
1.0,1180,7,1926,98103
1.0,2010,7,1974,98034
0.0,1230,7,1994,98042
3.0,2750,8,1904,98103
0.0,1300,7,1996,98030
0.0,1150,7,1971,98045
1.0,2220,7,1988,98027
2.0,2050,9,1989,98059
2.0,1700,8,1957,98199
0.0,1610,7,1978,98092
3.0,2720,8,1920,98107
3.0,2190,8,1973,98033
2.0,2730,8,2003,98072
2.0,2490,9,1991,98056
0.0,1510,7,1955,98108
3.0,4720,11,1971,98177
3.0,3810,9,2003,98077
3.0,1950,9,1996,98033
2.0,1300,7,1943,98136
2.0,1610,7,1976,98007
3.0,2040,7,1924,98117
0.0,700,5,1953,98056
0.0,970,6,1943,98106
0.0,910,6,1956,98146
2.0,1060,7,1952,98004
2.0,2180,7,1982,98034
2.0,2050,8,1984,98074
0.0,750,6,1945,98122
1.0,800,6,1908,98103
3.0,3470,9,1906,98122
0.0,1390,6,1922,98024
0.0,900,6,1969,98023
0.0,1050,6,1975,98019
2.0,2410,9,1989,98023
1.0,1180,7,1986,98028
1.0,1140,7,1904,98144
1.0,700,6,1946,98112
2.0,2060,8,1960,98006
3.0,2230,8,1974,98006
1.0,1950,8,1953,98133
2.0,2100,7,1941,98126
1.0,2130,7,1969,98059
1.0,1880,7,1902,98122
3.0,2310,9,2003,98074
0.0,880,6,1945,98178
3.0,5450,11,2014,98039
0.0,1290,8,1969,98008
0.0,1010,6,1956,98166
1.0,1690,6,1946,98126
1.0,1350,8,2005,98053
0.0,680,6,1903,98144
3.0,2860,10,1982,98004
0.0,610,5,1918,98117
2.0,2660,8,1967,98166
2.0,1390,7,1908,98118
1.0,2290,7,1980,98126
1.0,2110,8,1989,98042
2.0,1200,7,1931,98116
3.0,2360,8,2001,98117
0.0,2350,7,1993,98031
1.0,1590,7,1976,98155
2.0,1810,8,1992,98029
1.0,1900,8,1963,98155
0.0,1250,7,1956,98146
3.0,3280,10,2007,98027
2.0,870,7,1924,98119
3.0,3570,10,2006,98065
3.0,3780,11,2002,98059
1.0,1190,6,1904,98144
1.0,2280,8,1991,98070
0.0,1030,5,1912,98042
3.0,2870,8,1907,98144
0.0,1520,7,1960,98002
2.0,3700,9,1982,98188
2.0,2240,8,1956,98034
0.0,1920,8,1965,98148
3.0,2560,10,1994,98119
1.0,1840,8,1991,98059
1.0,2080,7,1988,98028
3.0,1600,7,1952,98040
2.0,2168,8,1907,98105
0.0,860,6,1924,98146
3.0,2100,7,1915,98119
0.0,1140,7,1967,98001
3.0,3090,9,1978,98005
0.0,1330,6,1967,98058
1.0,1360,5,1937,98065
3.0,3420,9,1952,98040
3.0,2180,8,1927,98144
2.0,1800,7,1925,98136
2.0,1120,7,1924,98118
3.0,2980,8,1999,98033
1.0,2600,8,1968,98072
2.0,1550,7,1900,98103
3.0,3330,10,1986,98077
1.0,2200,8,2000,98030
3.0,3840,11,1998,98014
1.0,840,6,1939,98136
0.0,1270,6,1954,98198
3.0,3240,10,1985,98052
3.0,2480,8,1974,98070
3.0,4470,9,1953,98006
0.0,1780,7,1957,98178
2.0,1850,8,1997,98028
1.0,2200,8,1987,98038
1.0,2760,8,1969,98058
1.0,1090,7,1948,98115
3.0,3090,9,2014,98006
2.0,820,7,1968,98040
1.0,1445,7,2003,98027
0.0,1810,7,1961,98055
2.0,1620,7,1954,98117
1.0,1060,7,1977,98115
0.0,1050,7,1968,98042
0.0,1010,7,1949,98188
0.0,2050,8,1993,98022
0.0,970,6,1904,98031
1.0,1540,8,2005,98029
3.0,3000,9,2004,98029
3.0,3190,9,2001,98065
0.0,1870,7,1977,98058
0.0,2200,8,1987,98001
3.0,3070,9,2005,98075
3.0,3730,10,1986,98040
2.0,2440,7,1955,98034
2.0,990,7,1909,98103
3.0,4160,11,1989,98053
3.0,3670,9,2005,98177
0.0,910,5,1943,98188
3.0,1940,9,2000,98199
0.0,1780,9,2000,98038
2.0,2200,8,1986,98052
3.0,6410,12,1906,98144
2.0,2070,8,1981,98074
0.0,2040,7,1962,98188
1.0,2320,8,2004,98042
1.0,1440,7,1952,98118
0.0,1700,7,1997,98038
0.0,1700,7,1997,98038
3.0,2050,8,1926,98112
0.0,800,6,1953,98133
2.0,1800,8,1951,98177
0.0,1460,6,1910,98030
0.0,1290,7,1984,98023
0.0,1900,7,1968,98031
3.0,1480,8,1963,98122
2.0,2090,7,1969,98034
2.0,1950,8,1968,98033
2.0,1250,7,1964,98008
1.0,990,6,1959,98008
1.0,2740,9,1998,98058
0.0,1260,7,1952,98106
0.0,2150,8,1991,98031
2.0,1750,7,1929,98117
3.0,2880,8,1983,98116
3.0,2590,9,1975,98005
3.0,2430,7,1924,98103
0.0,1470,6,2005,98038
2.0,2020,7,1954,98166
0.0,610,6,1918,98136
1.0,3000,8,1962,98125
0.0,920,5,1923,98024
0.0,1070,6,1953,98146
2.0,3410,8,1972,98052
1.0,1820,7,2001,98019
2.0,1060,7,1926,98133
2.0,3070,9,1995,98059
1.0,2300,7,1958,98038
1.0,1610,7,1988,98034
3.0,2830,9,2006,98052
0.0,970,7,1982,98028
0.0,1680,7,1989,98038
2.0,2040,8,1974,98033
1.0,1450,7,1950,98155
3.0,2870,9,1905,98112
2.0,1870,7,1969,98027
2.0,2490,8,2003,98070
3.0,3350,9,2002,98117
2.0,3190,9,2006,98065
2.0,1560,6,1944,98199
3.0,2750,9,1905,98103
0.0,920,8,1980,98198
0.0,1140,6,1947,98106
2.0,2520,7,1988,98019
2.0,3150,9,1974,98011
0.0,2040,7,2003,98168
0.0,1780,7,1963,98058
1.0,2240,8,1996,98028
3.0,3270,9,1971,98166
2.0,3110,9,2006,98065
3.0,1850,8,1929,98112
2.0,1570,7,1983,98033
0.0,750,6,1942,98106
3.0,2240,10,1967,98040
2.0,1870,8,2001,98029
3.0,2683,9,1987,98052
0.0,1490,7,1954,98125
2.0,2340,8,1999,98019
2.0,1700,7,1955,98006
3.0,1450,9,2014,98109
1.0,3310,9,2004,98023
2.0,1520,6,1949,98199
3.0,1260,7,1926,98119
2.0,1840,8,1964,98052
1.0,1750,6,1942,98108
0.0,1450,6,1932,98030
3.0,6330,13,2000,98033
0.0,1260,7,1983,98003
3.0,2100,8,1909,98116
0.0,2430,8,2002,98092
3.0,4250,10,1980,98040
0.0,1830,7,1958,98146
2.0,1310,6,1913,98103
3.0,3090,9,2004,98052
3.0,2560,9,1987,98075
0.0,1930,8,1967,98023
0.0,1460,7,1925,98115
3.0,3460,9,1988,98077
3.0,3290,9,2005,98052
0.0,820,6,1910,98106
0.0,1480,6,1954,98133
1.0,1420,7,1963,98008
3.0,2790,8,2002,98075
2.0,1390,8,1954,98116
0.0,950,7,1954,98006
3.0,3000,7,1949,98115
0.0,1280,7,1960,98198
0.0,870,7,1960,98188
1.0,1360,7,1945,98199
0.0,1000,7,1959,98059
2.0,2740,8,1992,98133
1.0,1560,7,1940,98125
3.0,2590,9,1988,98052
3.0,1850,9,2004,98115
2.0,2500,7,1968,98034
3.0,3280,7,2004,98053
0.0,670,5,1919,98126
3.0,2890,10,1963,98040
3.0,3000,8,1966,98004
1.0,1920,7,2002,98038
1.0,1960,7,1979,98034
0.0,2000,7,1979,98032
3.0,3600,9,1945,98199
1.0,2740,9,2006,98038
3.0,3650,8,1915,98105
2.0,2310,8,2005,98029
3.0,2095,9,2002,98052
2.0,1560,8,2004,98053
0.0,1880,8,1984,98058
0.0,840,7,2005,98115
